Year,Month,Length,LengthType,Sex,Special,MPA,Fishery Dependent
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,34,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,36,cm,-999,-999,1,0
2012,August,34,cm,-999,-999,1,0
2012,August,35,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,35,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,34,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,35,cm,-999,-999,1,0
2012,August,28,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,35,cm,-999,-999,1,0
2012,August,37,cm,-999,-999,1,0
2012,August,37,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,23,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,1,0
2012,September,29,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,September,29,cm,-999,-999,1,0
2012,September,33,cm,-999,-999,1,0
2012,September,,cm,-999,-999,1,0
2012,September,30,cm,-999,-999,1,0
2012,September,30,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,28,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,33,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,August,28,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,33,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,23,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,33,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,33,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,33,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,24,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,28,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,23,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,20,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,20,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,22,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,35,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,24,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,28,cm,-999,-999,1,0
2012,August,26,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,25,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,28,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,21,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,28,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,34,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,32,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,33,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,36,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,28,cm,-999,-999,1,0
2012,August,29,cm,-999,-999,1,0
2012,August,27,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,1,0
2012,August,30,cm,-999,-999,1,0
2012,August,31,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,34,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,33,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,23,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,20,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,19,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,22,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,23,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,20,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,21,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,23,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,23,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,28,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,22,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,24,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,25,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,26,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,31,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,34,cm,-999,-999,0,0
2012,August,30,cm,-999,-999,0,0
2012,August,32,cm,-999,-999,0,0
2012,August,29,cm,-999,-999,0,0
2012,August,27,cm,-999,-999,0,0
2012,September,34,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,32,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,26,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,25,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,25,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,33,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,25,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,25,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,32,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,25,cm,-999,-999,0,0
2012,September,25,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,26,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,34,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,32,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,25,cm,-999,-999,0,0
2012,September,24,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,36,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,19,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,39,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,25,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,33,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,26,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,33,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,26,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,24,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,25,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,33,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,32,cm,-999,-999,0,0
2012,September,32,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,24,cm,-999,-999,0,0
2012,September,26,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,26,cm,-999,-999,0,0
2012,September,27,cm,-999,-999,0,0
2012,September,25,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,30,cm,-999,-999,0,0
2012,September,28,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,0,0
2012,September,29,cm,-999,-999,0,0
2012,September,31,cm,-999,-999,1,0
2012,September,30,cm,-999,-999,1,0
2012,September,34,cm,-999,-999,1,0
2012,September,27,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,September,33,cm,-999,-999,1,0
2012,September,37,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,24,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,29,cm,-999,-999,1,0
2012,September,39,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,September,29,cm,-999,-999,1,0
2012,September,33,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,September,28,cm,-999,-999,1,0
2012,September,32,cm,-999,-999,1,0
2012,September,31,cm,-999,-999,1,0
2012,September,30,cm,-999,-999,1,0
