Sample_id,Point,Side,Fieldcode,Size_est,Actual_cnt,Juv,Rec,
DPAN2R0912,20,RD,Pomacentrus grammorhynchus,6,6,FALSE,ACE,
DPAN2R0912,20,RD,Pomacentrus grammorhynchus,5,4,FALSE,ACE,
DPAN2R0912,20,RD,Cheilinus fasciatus,8,1,FALSE,ACE,
DPAN2R0912,20,RD,Thalassoma lunare,8,1,FALSE,ACE,
DPAN2R0912,20,RD,Thalassoma lunare,15,1,FALSE,ACE,
DPAN2R0912,20,RD,Neopomacentrus nemurus,6,10,FALSE,ACE,
DPAN2R0912,20,RD,Neopomacentrus nemurus,5,6,FALSE,ACE,
DPAN2R0912,20,LD,Hemigymnus melapterus,10,1,FALSE,ACE,
DPAN2R0912,20,LD,Thalassoma lunare,10,6,FALSE,ACE,
DPAN2R0912,20,LD,Thalassoma lunare,15,1,FALSE,ACE,
DPAN2R0912,20,LD,Pomacentrus grammorhynchus,6,12,FALSE,ACE,
DPAN2R0912,20,LD,Neopomacentrus nemurus,6,10,FALSE,ACE,
DPAN2R0912,20,LD,Neopomacentrus nemurus,4,4,FALSE,ACE,
DPAN2R0912,20,LD,Pomacentrus bankanensis,6,3,FALSE,ACE,
DPAN2R0912,15,RD,Thalassoma lunare,10,4,FALSE,ACE,
DPAN2R0912,15,RD,Hemigymnus melapterus,10,4,FALSE,ACE,
DPAN2R0912,15,RD,Pomacentrus grammorhynchus,6,4,FALSE,ACE,
DPAN2R0912,15,RD,Neopomacentrus nemurus,6,4,FALSE,ACE,
DPAN2R0912,15,RD,Neopomacentrus nemurus,5,10,FALSE,ACE,
DPAN2R0912,15,RD,Plectroglyphidodon lacrymatus,10,1,FALSE,ACE,
DPAN2R0912,15,LD,Thalassoma lunare,10,4,FALSE,ACE,
DPAN2R0912,15,LD,Pomacentrus grammorhynchus,6,4,FALSE,ACE,
DPAN2R0912,15,LD,Pomacentrus grammorhynchus,4,4,FALSE,ACE,
DPAN2R0912,15,LD,Neopomacentrus nemurus,6,4,FALSE,ACE,
DPAN2R0912,15,LD,Neopomacentrus nemurus,5,10,FALSE,ACE,
DPAN2R0912,10,RD,Pomacentrus grammorhynchus,5,8,FALSE,ACE,
DPAN2R0912,10,RD,Pomacentrus grammorhynchus,6,2,FALSE,ACE,
DPAN2R0912,10,RD,Neopomacentrus nemurus,5,10,FALSE,ACE,
DPAN2R0912,10,RD,Neopomacentrus nemurus,6,4,FALSE,ACE,
DPAN2R0912,10,RD,Pomacentrus bankanensis,6,2,FALSE,ACE,
DPAN2R0912,10,RD,Epibulus insidiator,10,5,FALSE,ACE,
DPAN2R0912,10,LD,Neopomacentrus nemurus,6,4,FALSE,ACE,
DPAN2R0912,10,LD,Neopomacentrus nemurus,5,8,FALSE,ACE,
DPAN2R0912,10,LD,Pomacentrus grammorhynchus,5,2,FALSE,ACE,
DPAN2R0912,10,LD,Pomacentrus grammorhynchus,6,2,FALSE,ACE,
DPAN2R0912,10,LD,Pomacentrus bankanensis,6,2,FALSE,ACE,
DPAN2R0912,5,RD,Epibulus insidiator,8,2,FALSE,ACE,
DPAN2R0912,5,RD,Cirrhitichthys falco,6,1,FALSE,ACE,
DPAN2R0912,5,RD,Pomacentrus grammorhynchus,6,2,FALSE,ACE,
DPAN2R0912,5,RD,Pomacentrus grammorhynchus,5,2,FALSE,ACE,
DPAN2R0912,5,RD,Neopomacentrus nemurus,5,20,FALSE,ACE,
DPAN2R0912,5,RD,Neopomacentrus nemurus,6,10,FALSE,ACE,
DPAN2R0912,5,LD,Neopomacentrus nemurus,5,20,FALSE,ACE,
DPAN2R0912,5,LD,Neopomacentrus nemurus,6,12,FALSE,ACE,
DPAN2R0912,5,LD,Pomacentrus grammorhynchus,6,8,FALSE,ACE,
DPAN2R0912,5,LD,Pomacentrus grammorhynchus,4,4,FALSE,ACE,
DPAN2R0912,5,LD,Zanclus cornutus,15,1,FALSE,ACE,
DPAN2R0912,5,LD,Chaetodon speculum,12,1,FALSE,ACE,
DPAN3F0912,0,LD,Neopomacentrus nemurus,7,1,FALSE,ACE,
DPAN3F0912,0,LD,Neopomacentrus nemurus,6,10,FALSE,ACE,
DPAN3F0912,0,LD,Neopomacentrus nemurus,3,20,FALSE,ACE,
DPAN3F0912,0,LD,Neopomacentrus azysron,6,10,FALSE,ACE,
DPAN3F0912,0,LD,Chrysiptera leucopoma,3,1,FALSE,ACE,
DPAN3F0912,0,LD,Pomacentrus grammorhynchus,5,2,FALSE,ACE,
DPAN3F0912,0,LD,Pomacentrus grammorhynchus,2,1,FALSE,ACE,
DPAN3F0912,0,LD,Pomacentrus grammorhynchus,3,1,FALSE,ACE,
DPAN3F0912,0,LD,Pomacentrus bankanensis,5,3,FALSE,ACE,
DPAN3F0912,0,LD,Pomacentrus bankanensis,4,2,FALSE,ACE,
DPAN3F0912,5,LD,Pomacentrus bankanensis,5,1,FALSE,ACE,
DPAN3F0912,5,LD,Neopomacentrus nemurus,5,4,FALSE,ACE,
DPAN3F0912,5,LD,Neopomacentrus nemurus,3,20,FALSE,ACE,
DPAN3F0912,5,LD,Pomacentrus grammorhynchus,5,1,FALSE,ACE,
DPAN3F0912,5,LD,Pomacentrus grammorhynchus,5,3,FALSE,ACE,
DPAN3F0912,5,LD,Thalassoma lunare,8,1,FALSE,ACE,
DPAN3F0912,10,LD,Pomacentrus grammorhynchus,5,3,FALSE,ACE,
DPAN3F0912,10,LD,Pomacentrus grammorhynchus,4,2,FALSE,ACE,
DPAN3F0912,10,LD,Pomacentrus grammorhynchus,2,4,FALSE,ACE,
DPAN3F0912,10,LD,Neopomacentrus nemurus,3,20,FALSE,ACE,
DPAN3F0912,10,LD,Thalassoma lunare,8,1,FALSE,ACE,
DPAN3F0912,10,LD,Pomacentrus bankanensis,6,1,FALSE,ACE,
DPAN3F0912,10,LD,Neopomacentrus azysron,6,6,FALSE,ACE,
DPAN3F0912,10,LD,Neopomacentrus azysron,5,10,FALSE,ACE,
DPAN3F0912,10,LD,Pomacentrus grammorhynchus,5,1,FALSE,ACE,
DPAN3F0912,10,LD,Pomacentrus grammorhynchus,4,1,FALSE,ACE,
DPAN3F0912,10,LD,Pomacentrus bankanensis,6,4,FALSE,ACE,
DPAN3F0912,10,LD,Pomacentrus bankanensis,2,2,FALSE,ACE,
DPAN3F0912,15,LD,Neopomacentrus azysron,6,6,FALSE,ACE,
DPAN3F0912,15,LD,Neopomacentrus azysron,5,10,FALSE,ACE,
DPAN3F0912,15,LD,Pomacentrus grammorhynchus,5,1,FALSE,ACE,
DPAN3F0912,15,LD,Pomacentrus grammorhynchus,4,1,FALSE,ACE,
DPAN3F0912,15,LD,Pomacentrus bankanensis,6,4,FALSE,ACE,
DPAN3F0912,15,LD,Pomacentrus bankanensis,2,2,FALSE,ACE,
DPAN3F0912,20,LD,Pomacentrus bankanensis,5,1,FALSE,ACE,
DPAN3F0912,20,LD,Aeoliscus strigatus,20,10,FALSE,ACE,
DPAN3F0912,20,LD,Pomacentrus grammorhynchus,3,4,FALSE,ACE,
DPAN3F0912,20,LD,Pomacentrus grammorhynchus,4,4,FALSE,ACE,
DPAN3F0912,25,LD,Neopomacentrus azysron,6,4,FALSE,ACE,
DPAN3F0912,25,LD,Pomacentrus grammorhynchus,5,3,FALSE,ACE,
DPAN3F0912,25,LD,Neopomacentrus nemurus,4,20,FALSE,ACE,
DPAN3F0912,25,LD,Neopomacentrus nemurus,2,10,FALSE,ACE,
DPAN3F0912,30,LD,Pomacentrus grammorhynchus,4,2,FALSE,ACE,
DPAN3F0912,30,LD,Pomacentrus grammorhynchus,2,4,FALSE,ACE,
DPAN3F0912,30,LD,Pomacentrus grammorhynchus,6,1,FALSE,ACE,
DPAN3F0912,30,LD,Neopomacentrus azysron,2,5,FALSE,ACE,
DPAN3F0912,30,LD,Neopomacentrus azysron,3,4,FALSE,ACE,
DPAN3F0912,30,LD,Neopomacentrus nemurus,5,14,FALSE,ACE,
DPAN3F0912,30,LD,Pomacentrus bankanensis,5,2,FALSE,ACE,
DPAN3F0912,35,LD,Pomacentrus grammorhynchus,5,1,FALSE,ACE,
DPAN3F0912,35,LD,Thalassoma lunare,8,2,FALSE,ACE,
DPAN3F0912,35,LD,Thalassoma lunare,15,1,FALSE,ACE,
DPAN3F0912,35,LD,Neopomacentrus nemurus,4,40,FALSE,ACE,
DPAN3F0912,35,LD,Neopomacentrus nemurus,5,4,FALSE,ACE,
DPAN3F0912,35,LD,Pomacentrus bankanensis,6,2,FALSE,ACE,
DPAN3F0912,35,LD,Aeoliscus strigatus,20,6,FALSE,ACE,
DPAN3F0912,40,LD,Neopomacentrus nemurus,4,30,FALSE,ACE,
DPAN3F0912,40,LD,Neopomacentrus nemurus,5,12,FALSE,ACE,
DPAN3F0912,40,LD,Pomacentrus bankanensis,5,4,FALSE,ACE,
DPAN3F0912,40,LD,Pomacentrus grammorhynchus,5,4,FALSE,ACE,
DPAN3F0912,40,LD,Neopomacentrus azysron,5,6,FALSE,ACE,
DPAN3F0912,45,LD,Pomacentrus grammorhynchus,5,4,FALSE,ACE,
DPAN3F0912,45,LD,Chrysiptera leucopoma,3,1,FALSE,ACE,
DPAN3F0912,45,LD,Sphaeramia nematoptera,4,180,FALSE,ACE,
DPAN3F0912,45,LD,Pomacentrus bankanensis,5,2,FALSE,ACE,
DPAN3F0912,45,LD,Labroides dimidiatus,8,1,FALSE,ACE,
DPAN3R0912,50,RD,Pomacentrus bankanensis,7,2,FALSE,ACE,
DPAN3R0912,50,RD,Pomacentrus bankanensis,6,2,FALSE,ACE,
DPAN3R0912,50,RD,Pomacentrus bankanensis,4,3,FALSE,ACE,
DPAN3R0912,50,LD,Pomacentrus bankanensis,7,3,FALSE,ACE,
DPAN3R0912,50,LD,Pomacentrus bankanensis,5,3,FALSE,ACE,
DPAN3R0912,50,LD,Pomacentrus bankanensis,3,1,FALSE,ACE,
DPAN3R0912,45,RD,Pomacentrus grammorhynchus,8,1,FALSE,ACE,
DPAN3R0912,45,RD,Pomacentrus bankanensis,5,3,FALSE,ACE,
DPAN3R0912,45,LD,Pomacentrus bankanensis,6,4,FALSE,ACE,
DPAN3R0912,40,RD,Pomacentrus bankanensis,2,3,FALSE,ACE,
DPAN3R0912,40,RD,Pomacentrus bankanensis,7,1,FALSE,ACE,
DPAN3R0912,40,RD,Pomacentrus grammorhynchus,7,2,FALSE,ACE,
DPAN3R0912,40,LD,Pomacentrus bankanensis,3,1,FALSE,ACE,
DPAN3R0912,40,LD,Pomacentrus bankanensis,5,1,FALSE,ACE,
DPAN3R0912,40,LD,Pomacentrus grammorhynchus,7,2,FALSE,ACE,
DPAN3R0912,40,LD,Pomacentrus grammorhynchus,8,1,FALSE,ACE,
DPAN3R0912,35,RD,Pomacentrus bankanensis,4,3,FALSE,ACE,
DPAN3R0912,35,RD,Pomacentrus bankanensis,2,1,FALSE,ACE,
DPAN3R0912,35,RD,Pomacentrus bankanensis,7,2,FALSE,ACE,
DPAN3R0912,35,RD,Cheilodipterus singapurensis,6,2,FALSE,ACE,
DPAN3R0912,35,RD,Neopomacentrus nemurus,6,1,FALSE,ACE,
DPAN3R0912,35,LD,Pomacentrus bankanensis,6,1,FALSE,ACE,
DPAN3R0912,35,LD,Pomacentrus bankanensis,5,2,FALSE,ACE,
DPAN3R0912,35,LD,Pomacentrus bankanensis,2,1,FALSE,ACE,
DPAN3R0912,30,RD,Pomacentrus bankanensis,7,2,FALSE,ACE,
DPAN3R0912,30,RD,Pomacentrus bankanensis,5,4,FALSE,ACE,
DPAN3R0912,30,RD,Pomacentrus grammorhynchus,8,1,FALSE,ACE,
DPAN3R0912,30,RD,Pomacentrus grammorhynchus,7,1,FALSE,ACE,
DPAN3R0912,30,RD,Halichoeres melanurus,8,1,FALSE,ACE,
DPAN3R0912,30,LD,Pomacentrus grammorhynchus,7,4,FALSE,ACE,
DPAN3R0912,30,LD,Pomacentrus bankanensis,6,1,FALSE,ACE,
DPAN3R0912,30,LD,Pomacentrus bankanensis,5,2,FALSE,ACE,
DPAN3R0912,25,RD,Pomacentrus grammorhynchus,7,2,FALSE,ACE,
DPAN3R0912,25,RD,Pomacentrus grammorhynchus,6,3,FALSE,ACE,
DPAN3R0912,25,RD,Pomacentrus bankanensis,6,2,FALSE,ACE,
DPAN3R0912,25,RD,Pomacentrus bankanensis,5,2,FALSE,ACE,
DPAN3R0912,25,RD,Pomacentrus bankanensis,2,7,FALSE,ACE,
DPAN3R0912,25,RD,Neopomacentrus nemurus,6,1,FALSE,ACE,
DPAN3R0912,25,LD,Pomacentrus grammorhynchus,8,2,FALSE,ACE,
DPAN3R0912,25,LD,Pomacentrus bankanensis,5,4,FALSE,ACE,
DPAN3R0912,25,LD,Neopomacentrus nemurus,5,12,FALSE,ACE,
DPAN3R0912,20,RD,Pomacentrus grammorhynchus,8,2,FALSE,ACE,
DPAN3R0912,20,RD,Pomacentrus bankanensis,6,2,FALSE,ACE,
DPAN3R0912,20,RD,Pomacentrus bankanensis,4,1,FALSE,ACE,
DPAN3R0912,20,RD,Pomacentrus bankanensis,7,1,FALSE,ACE,
DPAN3R0912,20,LD,Pomacentrus grammorhynchus,7,1,FALSE,ACE,
DPAN3R0912,20,LD,Neopomacentrus nemurus,5,3,FALSE,ACE,
DPAN3R0912,15,RD,Pomacentrus grammorhynchus,7,1,FALSE,ACE,
DPAN3R0912,15,RD,Neopomacentrus nemurus,5,2,FALSE,ACE,
DPAN3R0912,15,RD,Neopomacentrus nemurus,2,10,FALSE,ACE,
DPAN3R0912,15,RD,Neopomacentrus nemurus,3,6,FALSE,ACE,
DPAN3R0912,15,RD,Pomacentrus grammorhynchus,5,3,FALSE,ACE,
DPAN3R0912,15,LD,Pomacentrus bankanensis,6,3,FALSE,ACE,
DPAN3R0912,15,LD,Pomacentrus bankanensis,3,2,FALSE,ACE,
DPAN3R0912,15,LD,Pomacentrus grammorhynchus,7,3,FALSE,ACE,
DPAN3R0912,15,LD,Pomacentrus grammorhynchus,5,2,FALSE,ACE,
DPAN3R0912,10,RD,Neopomacentrus nemurus,6,4,FALSE,ACE,
DPAN3R0912,10,RD,Neopomacentrus nemurus,5,15,FALSE,ACE,
DPAN3R0912,10,RD,Neopomacentrus nemurus,4,20,FALSE,ACE,
DPAN3R0912,10,RD,Neopomacentrus nemurus,2,8,FALSE,ACE,
DPAN3R0912,10,RD,Pomacentrus bankanensis,6,1,FALSE,ACE,
DPAN3R0912,10,RD,Neopomacentrus azysron,6,2,FALSE,ACE,
DPAN3R0912,10,RD,Pomacentrus grammorhynchus,4,2,FALSE,ACE,
DPAN3R0912,10,LD,Pomacentrus grammorhynchus,4,1,FALSE,ACE,
DPAN3R0912,10,LD,Pomacentrus bankanensis,6,2,FALSE,ACE,
DPAN3R0912,10,LD,Neopomacentrus nemurus,5,10,FALSE,ACE,
DPAN3R0912,10,LD,Neopomacentrus nemurus,3,30,FALSE,ACE,
DPAN3R0912,10,LD,Neopomacentrus nemurus,6,4,FALSE,ACE,
DPAN3R0912,5,RD,Aeoliscus strigatus,20,6,FALSE,ACE,
DPAN3R0912,5,RD,Pomacentrus grammorhynchus,3,1,FALSE,ACE,
DPAN3R0912,5,RD,Pomacentrus grammorhynchus,2,2,FALSE,ACE,
DPAN3R0912,5,LD,Pomacentrus grammorhynchus,4,5,FALSE,ACE,
DPAN3R0912,5,LD,Pomacentrus bankanensis,4,4,FALSE,ACE,
DPAN3R0912,5,LD,Neopomacentrus nemurus,5,14,FALSE,ACE,
DPAN3R0912,5,LD,Neopomacentrus nemurus,2,5,FALSE,ACE,
DPAN3R0912,5,LD,Pomacentrus grammorhynchus,7,1,FALSE,ACE,
DPAN3R0912,5,LD,Pomacentrus grammorhynchus,5,1,FALSE,ACE,
DPAN4F0912,0,RD,Pomacentrus bankanensis,5,3,FALSE,ACE,
DPAN4F0912,0,RD,Pomacentrus bankanensis,4,2,FALSE,ACE,
DPAN4F0912,0,RD,Pomacentrus bankanensis,6,3,FALSE,ACE,
DPAN4F0912,0,LD,Neopomacentrus nemurus,4,10,FALSE,ACE,
DPAN4F0912,0,LD,Neopomacentrus nemurus,5,2,FALSE,ACE,
DPAN4F0912,0,LD,Apogon perlitus,5,2,FALSE,ACE,
DPAN4F0912,0,LD,Pomacentrus bankanensis,6,2,FALSE,ACE,
DPAN4F0912,0,LD,Pomacentrus grammorhynchus,6,1,FALSE,ACE,
DPAN4F0912,0,LD,Amblyglyphidodon curacao,8,1,FALSE,ACE,
DPAN4F0912,5,RD,Pomacentrus bankanensis,5,3,FALSE,ACE,
DPAN4F0912,5,RD,Pomacentrus bankanensis,4,2,FALSE,ACE,
DPAN4F0912,5,RD,Pomacentrus grammorhynchus,6,1,FALSE,ACE,
DPAN4F0912,5,RD,Pomacentrus grammorhynchus,4,1,FALSE,ACE,
DPAN4F0912,5,LD,Pomacentrus bankanensis,5,3,FALSE,ACE,
DPAN4F0912,5,LD,Scarus globiceps,8,1,FALSE,ACE,
DPAN4F0912,10,RD,Pomacentrus grammorhynchus,7,1,FALSE,ACE,
DPAN4F0912,10,RD,Pomacentrus grammorhynchus,4,1,FALSE,ACE,
DPAN4F0912,10,RD,Pomacentrus grammorhynchus,5,1,FALSE,ACE,
DPAN4F0912,10,RD,Pomacentrus grammorhynchus,2,1,FALSE,ACE,
DPAN4F0912,10,RD,Pomacentrus bankanensis,5,1,FALSE,ACE,
DPAN4F0912,10,RD,Pomacentrus bankanensis,3,2,FALSE,ACE,
DPAN4F0912,10,RD,Scarus globiceps,10,2,FALSE,ACE,
DPAN4F0912,10,RD,Neopomacentrus nemurus,5,2,FALSE,ACE,
DPAN4F0912,10,RD,Balistapus undulatus,10,1,FALSE,ACE,
DPAN4F0912,10,LD,Pomacentrus bankanensis,6,2,FALSE,ACE,
DPAN4F0912,10,LD,Pomacentrus bankanensis,2,1,FALSE,ACE,
DPAN4F0912,10,LD,Pomacentrus grammorhynchus,5,1,FALSE,ACE,
DPAN4F0912,10,LD,Thalassoma lunare,5,1,FALSE,ACE,
DPAN4F0912,15,RD,Pomacentrus bankanensis,4,1,FALSE,ACE,
DPAN4F0912,15,RD,Cirrhitichthys falco,8,1,FALSE,ACE,
DPAN4F0912,15,RD,Halichoeres melanurus,8,1,FALSE,ACE,
DPAN4F0912,15,RD,Pomacentrus bankanensis,6,1,FALSE,ACE,
DPAN4F0912,15,RD,Pomacentrus grammorhynchus,4,1,FALSE,ACE,
DPAN4F0912,15,RD,Thalassoma lunare,6,1,FALSE,ACE,
DPAN4F0912,15,LD,Pomacentrus bankanensis,5,2,FALSE,ACE,
DPAN4F0912,15,LD,Pomacentrus grammorhynchus,3,1,FALSE,ACE,
DPAN4F0912,15,LD,Thalassoma lunare,6,1,FALSE,ACE,
DPAN4F0912,20,RD,Pomacentrus bankanensis,6,6,FALSE,ACE,
DPAN4F0912,20,RD,Pomacentrus bankanensis,5,2,FALSE,ACE,
DPAN4F0912,20,RD,Neopomacentrus nemurus,6,2,FALSE,ACE,
DPAN4F0912,20,RD,Neopomacentrus nemurus,3,20,FALSE,ACE,
DPAN4F0912,20,RD,Pomacentrus grammorhynchus,4,2,FALSE,ACE,
DPAN4F0912,20,RD,Pomacentrus grammorhynchus,2,30,FALSE,ACE,
DPAN4F0912,20,LD,Pomacentrus bankanensis,6,2,FALSE,ACE,
DPAN4F0912,20,LD,Neopomacentrus nemurus,4,1,FALSE,ACE,
DPAN4F0912,25,RD,Neopomacentrus nemurus,6,8,FALSE,ACE,
DPAN4F0912,25,RD,Neopomacentrus nemurus,4,14,FALSE,ACE,
DPAN4F0912,25,RD,Pomacentrus bankanensis,5,4,FALSE,ACE,
DPAN4F0912,25,RD,Pomacentrus grammorhynchus,5,6,FALSE,ACE,
DPAN4F0912,25,RD,Pomacentrus grammorhynchus,6,1,FALSE,ACE,
DPAN4F0912,25,LD,Pomacentrus bankanensis,5,1,FALSE,ACE,
DPAN4F0912,25,LD,Pomacentrus bankanensis,4,2,FALSE,ACE,
DPAN4F0912,30,RD,Pomacentrus bankanensis,5,6,FALSE,ACE,
DPAN4F0912,30,RD,Pomacentrus bankanensis,4,3,FALSE,ACE,
DPAN4F0912,30,RD,Neopomacentrus nemurus,5,16,FALSE,ACE,
DPAN4F0912,30,RD,Neopomacentrus nemurus,3,30,FALSE,ACE,
DPAN4F0912,30,RD,Labroides dimidiatus,6,1,FALSE,ACE,
DPAN4F0912,30,RD,Pomacentrus grammorhynchus,5,2,FALSE,ACE,
DPAN4F0912,30,LD,Pomacentrus bankanensis,5,4,FALSE,ACE,
DPAN4F0912,30,LD,Pomacentrus bankanensis,4,4,FALSE,ACE,
DPAN4F0912,30,LD,Neopomacentrus nemurus,4,20,FALSE,ACE,
DPAN4F0912,30,LD,Neopomacentrus nemurus,5,2,FALSE,ACE,
DPAN4F0912,35,RD,Pomacentrus bankanensis,5,1,FALSE,ACE,
DPAN4F0912,35,LD,Pomacentrus bankanensis,5,2,FALSE,ACE,
DPAN4F0912,35,LD,Pomacentrus bankanensis,4,3,FALSE,ACE,
DPAN4F0912,40,RD,Pomacentrus grammorhynchus,4,4,FALSE,ACE,
DPAN4F0912,40,RD,Pomacentrus grammorhynchus,2,8,FALSE,ACE,
DPAN4F0912,40,RD,Pomacentrus grammorhynchus,8,1,FALSE,ACE,
DPAN4F0912,40,RD,Neopomacentrus nemurus,4,10,FALSE,ACE,
DPAN4F0912,40,RD,Neopomacentrus nemurus,2,30,FALSE,ACE,
DPAN4F0912,40,RD,Pomacentrus bankanensis,5,1,FALSE,ACE,
DPAN4F0912,40,LD,Pomacentrus grammorhynchus,6,1,FALSE,ACE,
DPAN4F0912,40,LD,Pomacentrus grammorhynchus,4,1,FALSE,ACE,
DPAN4F0912,40,LD,Neopomacentrus nemurus,4,2,FALSE,ACE,
DPAN4F0912,45,RD,Pomacentrus grammorhynchus,5,4,FALSE,ACE,
DPAN4F0912,45,RD,Pomacentrus grammorhynchus,4,4,FALSE,ACE,
DPAN4F0912,45,RD,Neopomacentrus nemurus,5,2,FALSE,ACE,
DPAN4F0912,45,RD,Neopomacentrus nemurus,4,10,FALSE,ACE,
DPAN4F0912,45,RD,Neopomacentrus nemurus,2,30,FALSE,ACE,
DPAN4F0912,45,RD,Labroides dimidiatus,8,1,FALSE,ACE,
DPAN4F0912,45,RD,Thalassoma lunare,8,1,FALSE,ACE,
DPAN4F0912,45,LD,Pomacentrus bankanensis,4,1,FALSE,ACE,
DPAN4F0912,45,LD,Pomacentrus bankanensis,2,1,FALSE,ACE,
DPAN4F0912,45,LD,Pomacentrus grammorhynchus,4,2,FALSE,ACE,
DPAN4F0912,45,LD,Amblyglyphidodon curacao,8,1,FALSE,ACE,
DPAN4R0912,50,RD,Pomacentrus bankanensis,4,1,FALSE,ACE,
DPAN4R0912,50,RD,Pomacentrus bankanensis,5,1,FALSE,ACE,
DPAN4R0912,50,RD,Pomacentrus grammorhynchus,2,10,FALSE,ACE,
DPAN4R0912,50,RD,Pomacentrus grammorhynchus,5,2,FALSE,ACE,
DPAN4R0912,50,RD,Neopomacentrus nemurus,2,20,FALSE,ACE,
DPAN4R0912,50,RD,Neopomacentrus nemurus,3,10,FALSE,ACE,
DPAN4R0912,50,RD,Thalassoma lunare,8,1,FALSE,ACE,
DPAN4R0912,50,LD,Pomacentrus grammorhynchus,5,2,FALSE,ACE,
DPAN4R0912,50,LD,Pomacentrus grammorhynchus,2,1,FALSE,ACE,
DPAN4R0912,50,LD,Pomacentrus bankanensis,5,1,FALSE,ACE,
DPAN4R0912,45,RD,Pomacentrus bankanensis,3,1,FALSE,ACE,
DPAN4R0912,45,RD,Pomacentrus bankanensis,4,1,FALSE,ACE,
DPAN4R0912,45,RD,Pomacentrus bankanensis,6,3,FALSE,ACE,
DPAN4R0912,45,RD,Thalassoma lunare,8,1,FALSE,ACE,
DPAN4R0912,45,RD,Thalassoma lunare,15,1,FALSE,ACE,
DPAN4R0912,45,RD,Abudefduf vaigiensis,5,2,FALSE,ACE,
DPAN4R0912,45,RD,Centropyge vroliki,10,1,FALSE,ACE,
DPAN4R0912,45,RD,Ctenochaetus striatus,15,2,FALSE,ACE,
DPAN4R0912,45,RD,Pomacentrus grammorhynchus,5,1,FALSE,ACE,
DPAN4R0912,40,RD,Chaetodon ephippium,10,1,FALSE,ACE,
DPAN4R0912,40,RD,Amblyglyphidodon curacao,10,2,FALSE,ACE,
DPAN4R0912,40,RD,Neopomacentrus nemurus,5,2,FALSE,ACE,
DPAN4R0912,40,LD,Thalassoma lunare,8,1,FALSE,ACE,
DPAN4R0912,40,LD,Centropyge vroliki,10,1,FALSE,ACE,
DPAN4R0912,40,LD,Neopomacentrus nemurus,5,10,FALSE,ACE,
DPAN4R0912,40,LD,Neopomacentrus nemurus,4,8,FALSE,ACE,
DPAN4R0912,40,LD,Neopomacentrus azysron,6,8,FALSE,ACE,
DPAN4R0912,40,LD,Pomacentrus grammorhynchus,5,4,FALSE,ACE,
DPAN4R0912,40,LD,Pomacentrus bankanensis,5,2,FALSE,ACE,
DPAN4R0912,40,LD,Halichoeres melanurus,10,1,FALSE,ACE,
DPAN4R0912,35,RD,Apogon sp. (singapurensis),12,1,FALSE,ACE,
DPAN4R0912,35,RD,Pomacentrus bankanensis,6,3,FALSE,ACE,
DPAN4R0912,35,RD,Pomacentrus grammorhynchus,4,2,FALSE,ACE,
DPAN4R0912,35,RD,Thalassoma lunare,6,1,FALSE,ACE,
DPAN4R0912,35,RD,Thalassoma lunare,8,1,FALSE,ACE,
DPAN4R0912,35,RD,Neopomacentrus azysron,4,1,FALSE,ACE,
DPAN4R0912,35,RD,Neopomacentrus nemurus,2,10,FALSE,ACE,
DPAN4R0912,35,LD,Labroides dimidiatus,8,1,FALSE,ACE,
DPAN4R0912,35,LD,Pomacentrus opisthostigma,6,2,FALSE,ACE,
DPAN4R0912,30,RD,Pomacentrus bankanensis,5,4,FALSE,ACE,
DPAN4R0912,30,RD,Pomacentrus grammorhynchus,4,4,FALSE,ACE,
DPAN4R0912,30,RD,Pomacentrus grammorhynchus,5,1,FALSE,ACE,
DPAN4R0912,30,RD,Thalassoma lunare,6,2,FALSE,ACE,
DPAN4R0912,30,RD,Neopomacentrus nemurus,5,2,FALSE,ACE,
DPAN4R0912,30,LD,Thalassoma lunare,8,2,FALSE,ACE,
DPAN4R0912,30,LD,Thalassoma lunare,5,1,FALSE,ACE,
DPAN4R0912,30,LD,Pomacentrus grammorhynchus,5,2,FALSE,ACE,
DPAN4R0912,30,LD,Pomacentrus bankanensis,6,2,FALSE,ACE,
DPAN4R0912,30,LD,Neopomacentrus azysron,5,4,FALSE,ACE,
DPAN4R0912,30,LD,Neopomacentrus azysron,4,10,FALSE,ACE,
DPAN4R0912,30,LD,Neopomacentrus azysron,2,10,FALSE,ACE,
DPAN4R0912,25,RD,Pomacentrus grammorhynchus,6,1,FALSE,ACE,
DPAN4R0912,25,RD,Pomacentrus grammorhynchus,5,2,FALSE,ACE,
DPAN4R0912,25,RD,Thalassoma lunare,10,1,FALSE,ACE,
DPAN4R0912,25,RD,Pomacentrus bankanensis,5,6,FALSE,ACE,
DPAN4R0912,25,RD,Neopomacentrus nemurus,5,6,FALSE,ACE,
DPAN4R0912,25,RD,Zanclus cornutus,12,1,FALSE,ACE,
DPAN4R0912,25,LD,Pomacentrus bankanensis,4,1,FALSE,ACE,
DPAN4R0912,25,LD,Pomacentrus bankanensis,2,1,FALSE,ACE,
DPAN4R0912,25,LD,Pomacentrus grammorhynchus,2,1,FALSE,ACE,
DPAN4R0912,25,LD,Pomacentrus grammorhynchus,4,1,FALSE,ACE,
DPAN4R0912,20,R,Pomacentrus grammorhynchus,4,1,FALSE,ACE,
DPAN4R0912,20,R,Pomacentrus grammorhynchus,2,1,FALSE,ACE,
