Year,Month,Length,Length Type,Sex,Special,MPA,Fishery Dependent
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,September,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,October,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,November,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2001,December,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,December,29,Total Length(CM),Female,-999,0,1
2002,December,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,December,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,November,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,October,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2002,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,October,29,Total Length(CM),Female,-999,0,1
2003,October,29,Total Length(CM),Female,-999,0,1
2003,October,29,Total Length(CM),Female,-999,0,1
2003,October,29,Total Length(CM),Female,-999,0,1
2003,December,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,November,29,Total Length(CM),Female,-999,0,1
2003,November,29,Total Length(CM),Female,-999,0,1
2003,November,29,Total Length(CM),Female,-999,0,1
2003,November,29,Total Length(CM),Female,-999,0,1
2003,November,29,Total Length(CM),Female,-999,0,1
2003,December,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,December,29,Total Length(CM),Female,-999,0,1
2003,December,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2003,September,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,October,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,October,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,October,29,Total Length(CM),Female,-999,0,1
2004,October,29,Total Length(CM),Female,-999,0,1
2004,October,29,Total Length(CM),Female,-999,0,1
2004,October,29,Total Length(CM),Female,-999,0,1
2004,October,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,November,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,October,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2004,December,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,October,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,November,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,December,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2005,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,September,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,October,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,November,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
2006,December,29,Total Length(CM),Female,-999,0,1
