Year,Month,Length,Length Type,Sex,Special,MPA,FisheryDependent,Site
2014,May,32,0,0,0,0,0,Seldom reef
2015,June,29,0,0,0,0,1,Piscadera
2015,June,22,0,0,0,0,1,Piscadera
2015,June,21.5,0,0,0,0,1,Piscadera
2015,June,19.5,0,0,0,0,1,Piskado
2015,June,20,0,0,0,0,1,Piskado
2015,June,18.5,0,0,0,0,1,Piskado
2015,June,17,0,0,0,0,1,Piskado
2015,June,17.5,0,0,0,0,1,Piskado
2015,June,19.5,0,0,0,0,1,Piskado
2015,June,19,0,0,0,0,1,Piskado
2015,June,20,0,0,0,0,1,Piskado
2015,June,19.5,0,0,0,0,1,Piskado
2015,June,16,0,0,0,0,1,Piskado
2015,June,20,0,0,0,0,1,Boca Sami
2015,June,22,0,0,0,0,1,Boca Sami
2015,June,20,0,0,0,0,1,Boca Sami
2015,June,20,0,0,0,0,1,Boca Sami
2015,June,15.5,0,0,0,0,1,Boca Sami
2015,June,22.5,0,0,0,0,1,Boca Sami
2015,June,21,0,0,0,0,1,Boca Sami
2015,June,15,0,0,0,0,1,Boca Sami
2015,June,18.5,0,0,0,0,1,Boca Sami
2015,June,19.5,0,0,0,0,1,Boca Sami
2015,June,18.5,0,0,0,0,1,Boca Sami
2015,June,16.5,0,0,0,0,1,Boca Sami
2015,June,19.5,0,0,0,0,1,Boca Sami
2015,June,24,0,0,0,0,1,Boca Sami
2015,June,19.5,0,0,0,0,1,Boca Sami
2015,June,23.5,0,0,0,0,1,Boca Sami
2015,June,21,0,0,0,0,1,Boca Sami
2015,June,14.5,0,0,0,0,1,Boca Sami
2015,June,18,0,0,0,0,1,Boca Sami
2015,June,18.5,0,0,0,0,1,Boca Sami
2015,June,16.5,0,0,0,0,1,Boca Sami
2015,June,21.5,0,0,0,0,1,Boca Sami
2015,June,18,0,0,0,0,1,Boca Sami
2015,June,16,0,0,0,0,1,Boca Sami
2015,June,21,0,0,0,0,1,Boca Sami
2015,June,17,0,0,0,0,1,Boca Sami
2015,June,25,0,0,0,0,1,Lagun
